Mode,M,N,K,Time_ms,TFLOPS,Precision
rtx4090_aot_benchmark,16384,256,256,0.0332300007343292,64.62484503593403,
rtx4090_torch_compile_benchmark,1024,512,1024,0.0166352003812789,64.54637151280566,fp16
rtx4090_benchmark_fp16,12288,256,128,0.0124991998076438,64.42863386402661,fp16
rtx4090_aot_benchmark,256,2048,2048,0.0333312004804611,64.42863194378081,
rtx4090_aot_benchmark,2048,256,2048,0.0333824008703231,64.32981427375717,
rtx4090_aot_benchmark,16384,128,512,0.0334104001522064,64.27590325817096,
rtx4090_aot_benchmark,512,2048,1024,0.0334479987621307,64.2036512639239,
rtx4090_aot_benchmark,128,8192,1024,0.033510398864746,64.0840968998198,
rtx4090_aot_benchmark,8192,256,512,0.0335112005472183,64.08256382740238,
rtx4090_aot_benchmark,512,16384,128,0.0335487991571426,64.01074559900589,
rtx4090_aot_benchmark,2048,512,1024,0.0335743993520736,63.961937948038496,
rtx4090_benchmark_fp16,256,12288,128,0.0125952005386352,63.93755824131234,fp16
rtx4090_aot_benchmark,64,8192,2048,0.0336383998394012,63.8402438359929,
rtx4090_torch_compile_benchmark,2048,64,8192,0.0336383998394012,63.8402438359929,fp16
rtx4090_torch_compile_benchmark,8192,256,256,0.0168944001197814,63.55607872355088,fp16
rtx4090_torch_compile_benchmark,128,4096,1024,0.0168960005044937,63.550058708534266,fp16
rtx4090_benchmark_fp16,2048,64,4096,0.0168975993990898,63.54404543747421,fp16
rtx4090_aot_benchmark,1024,1024,1024,0.0338023990392684,63.53050993526384,
rtx4090_aot_benchmark,512,1024,2048,0.0338304013013839,63.47792415670069,
rtx4090_aot_benchmark,8192,512,256,0.0338432013988494,63.45391568284096,
rtx4090_torch_compile_benchmark,8192,512,128,0.0169471994042396,63.35806869254065,fp16
rtx4090_aot_benchmark,8192,64,2048,0.0339480012655258,63.25802898389688,
rtx4090_aot_benchmark,1024,16384,64,0.0340348005294799,63.096701452382845,
rtx4090_aot_benchmark,128,16384,512,0.034060800075531,63.04853800374272,
rtx4090_aot_benchmark,16384,64,1024,0.034060800075531,63.04853800374272,
rtx4090_aot_benchmark,2048,4096,128,0.0340884000062942,62.99749027831985,
rtx4090_torch_compile_benchmark,64,4096,4096,0.0341504007577896,62.88311704541754,fp16
rtx4090_aot_benchmark,512,8192,256,0.0342144012451171,62.76548967246569,
rtx4090_benchmark_fp16,64,12288,512,0.0129023998975753,62.41523859071624,fp16
rtx4090_torch_compile_benchmark,128,2048,4096,0.0345088005065917,62.230028760048974,fp16
rtx4090_torch_compile_benchmark,2048,128,4096,0.0345600008964538,62.1378354252401,fp16
rtx4090_aot_benchmark,1024,4096,256,0.0350315988063812,61.301331402802624,
rtx4090_aot_benchmark,12288,16384,64,0.4204316139221191,61.293687065058826,
rtx4090_aot_benchmark,16384,12288,64,0.4208000183105468,61.240025320013416,
rtx4090_aot_benchmark,8192,16384,64,0.2806911945343017,61.20558648981965,
rtx4090_aot_benchmark,16384,16384,64,0.5614975929260254,61.19302878743904,
rtx4090_aot_benchmark,4096,16384,64,0.1404268026351928,61.17019280368666,
rtx4090_aot_benchmark,12288,12288,64,0.3160831928253174,61.14641104211199,
rtx4090_aot_benchmark,2048,16384,64,0.070412802696228,60.99696548835257,
rtx4090_aot_benchmark,8192,12288,64,0.2112639904022216,60.989579262744535,
rtx4090_aot_benchmark,4096,12288,64,0.1056903958320617,60.95587866126286,
rtx4090_aot_benchmark,2048,1024,512,0.0352384001016616,60.94157628622687,
rtx4090_aot_benchmark,12288,8192,64,0.2115328073501587,60.91207340084656,
rtx4090_aot_benchmark,16384,8192,64,0.282751989364624,60.75949889019392,
rtx4090_benchmark_fp16,12288,64,512,0.0132624000310897,60.721013248898906,fp16
rtx4090_aot_benchmark,16384,4096,64,0.1424255967140197,60.31173321497794,
rtx4090_aot_benchmark,8192,8192,64,0.1425276041030883,60.26856794552592,
rtx4090_aot_benchmark,12288,4096,64,0.1071231961250305,60.140578110464446,
rtx4090_aot_benchmark,4096,8192,64,0.0715264022350311,60.04729948372093,
rtx4090_benchmark_fp16,12288,128,256,0.0134143993258476,60.03298011624643,fp16
rtx4090_benchmark_fp16,512,12288,64,0.0135168001055717,59.57818135285181,fp16
rtx4090_aot_benchmark,64,2048,8192,0.0360832005739212,59.51477734356174,
rtx4090_torch_compile_benchmark,1024,512,2048,0.0360960006713867,59.49367265228109,fp16
rtx4090_benchmark_fp16,128,12288,256,0.0135680004954338,59.35335632328572,fp16
rtx4090_aot_benchmark,256,512,8192,0.0362379997968673,59.26054583690465,
rtx4090_torch_compile_benchmark,512,1024,2048,0.0362495988607406,59.24158378275974,fp16
rtx4090_aot_benchmark,256,1024,4096,0.0362987995147705,59.16128568180767,
rtx4090_aot_benchmark,512,256,8192,0.0363263994455337,59.11633634981757,
rtx4090_aot_benchmark,8192,4096,64,0.0726656019687652,59.10592054059028,
rtx4090_aot_benchmark,64,1024,16384,0.0363647997379302,59.05391102044397,
rtx4090_aot_benchmark,128,1024,8192,0.0363907992839813,59.011719727334736,
rtx4090_benchmark_fp16,12288,512,64,0.0136703997850418,58.908764971246015,fp16
rtx4090_aot_benchmark,1024,128,8192,0.0364672005176544,58.888086212166606,
rtx4090_aot_benchmark,512,128,16384,0.0365440011024475,58.76432747415208,
rtx4090_aot_benchmark,1024,256,4096,0.0365440011024475,58.76432747415208,
rtx4090_aot_benchmark,128,2048,4096,0.036582401394844,58.70264296817506,
rtx4090_aot_benchmark,64,16384,8192,0.2928256034851074,58.6692863586081,
rtx4090_aot_benchmark,64,16384,16384,0.5864319801330566,58.59117430840667,
rtx4090_aot_benchmark,4096,64,4096,0.0366847991943359,58.53878704974803,
rtx4090_benchmark_fp16,64,16384,8192,0.2935807943344116,58.51836876097139,fp16
rtx4090_aot_benchmark,128,512,16384,0.036735999584198,58.45719926792847,
rtx4090_aot_benchmark,64,4096,4096,0.0367464005947113,58.44065305022215,
rtx4090_aot_benchmark,256,256,16384,0.0368256002664566,58.31496655754671,
rtx4090_torch_compile_benchmark,4096,2048,128,0.0369152009487152,58.17342430245501,fp16
rtx4090_torch_compile_benchmark,64,16384,16384,0.5922815799713135,58.01250541957455,fp16
rtx4090_aot_benchmark,16384,2048,64,0.0741119980812072,57.95238837433373,
rtx4090_aot_benchmark,64,16384,12288,0.4454763889312744,57.84774326159769,
rtx4090_benchmark_fp16,16384,16384,64,0.5940735816955566,57.83751277061205,fp16
rtx4090_benchmark_fp16,16384,12288,64,0.4457471847534179,57.81260018558625,fp16
rtx4090_benchmark_fp16,12288,12288,64,0.3345376014709472,57.77333473731644,fp16
rtx4090_torch_compile_benchmark,2048,4096,128,0.0371711999177932,57.77278249691458,fp16
rtx4090_benchmark_fp16,12288,16384,64,0.4463103771209717,57.73964733294815,fp16
rtx4090_torch_compile_benchmark,256,16384,256,0.0372303992509841,57.68091911996434,fp16
rtx4090_benchmark_fp16,16384,8192,64,0.298035192489624,57.64376025693042,fp16
rtx4090_benchmark_fp16,8192,16384,64,0.298084807395935,57.63416570634079,fp16
rtx4090_benchmark_fp16,8192,12288,64,0.2236416101455688,57.614063320386514,fp16
rtx4090_benchmark_fp16,4096,16384,64,0.1491968035697937,57.57452161487938,fp16
rtx4090_benchmark_fp16,64,16384,12288,0.4476928234100342,57.56135106145732,fp16
rtx4090_benchmark_fp16,64,16384,16384,0.5972991943359376,57.52517112667514,fp16
rtx4090_benchmark_fp16,12288,8192,64,0.2240511894226074,57.50874128901131,fp16
rtx4090_benchmark_fp16,4096,12288,64,0.1121791958808898,57.429997544647165,fp16
rtx4090_aot_benchmark,512,512,4096,0.0374015986919403,57.41689454741844,
rtx4090_aot_benchmark,64,8192,12288,0.2247168064117431,57.33839891081092,
rtx4090_benchmark_fp16,8192,8192,64,0.1499647974967956,57.27967319919559,fp16
rtx4090_benchmark_fp16,2048,16384,64,0.0750079989433288,57.26012367354309,fp16
rtx4090_benchmark_fp16,64,16384,4096,0.1500671982765198,57.24058748782559,fp16
rtx4090_aot_benchmark,2048,128,4096,0.0375703990459442,57.15892571100664,
rtx4090_aot_benchmark,64,16384,4096,0.1503103971481323,57.1479734933741,
rtx4090_aot_benchmark,64,8192,16384,0.3006207942962646,57.1479734933741,
rtx4090_benchmark_fp16,64,8192,16384,0.3009488105773926,57.08568560559901,fp16
rtx4090_aot_benchmark,64,8192,8192,0.1505023956298828,57.07506884557813,
rtx4090_torch_compile_benchmark,64,16384,12288,0.451585578918457,57.06516102156854,fp16
rtx4090_benchmark_fp16,12288,4096,64,0.1129472017288208,57.039491420672135,fp16
rtx4090_benchmark_fp16,4096,8192,64,0.0754688024520874,56.910500186176,fp16
rtx4090_benchmark_fp16,64,8192,12288,0.2265088081359863,56.88477191696867,fp16
rtx4090_benchmark_fp16,16384,4096,64,0.1512447953224182,56.79491035501941,fp16
rtx4090_torch_compile_benchmark,12288,128,512,0.0283648014068603,56.782091046491686,fp16
rtx4090_torch_compile_benchmark,512,8192,256,0.0378367990255355,56.75648319380004,fp16
rtx4090_torch_compile_benchmark,16384,256,256,0.0379391998052597,56.60329313804567,fp16
rtx4090_aot_benchmark,16384,64,16384,0.6070528030395508,56.60090554883969,
rtx4090_torch_compile_benchmark,8192,512,256,0.0379904001951217,56.52700779592609,fp16
rtx4090_aot_benchmark,64,12288,4096,0.1142528057098388,56.387682595397386,
rtx4090_aot_benchmark,64,12288,8192,0.228545594215393,56.37781788021085,
rtx4090_benchmark_fp16,64,8192,8192,0.1523728013038635,56.37446131130619,fp16
rtx4090_torch_compile_benchmark,2048,128,2048,0.019055999815464,56.34665377823179,fp16
rtx4090_benchmark_fp16,16384,2048,64,0.0762368023395538,56.33719101793503,fp16
rtx4090_torch_compile_benchmark,1024,128,8192,0.0381440013647079,56.29938053606827,fp16
rtx4090_torch_compile_benchmark,64,16384,8192,0.3057152032852173,56.1956651137563,fp16
rtx4090_torch_compile_benchmark,64,1024,16384,0.0382463991641998,56.14864915205224,fp16
rtx4090_aot_benchmark,2048,64,8192,0.0382591992616653,56.129863913584806,
rtx4090_benchmark_fp16,8192,4096,64,0.0765439987182617,56.11109124059016,fp16
rtx4090_aot_benchmark,1024,64,16384,0.0382719993591308,56.11109124059016,
rtx4090_aot_benchmark,64,12288,16384,0.4593791961669922,56.09701961042275,
rtx4090_torch_compile_benchmark,128,512,16384,0.0382975995540618,56.07358354062259,fp16
rtx4090_torch_compile_benchmark,512,256,8192,0.0383487999439239,55.99871837293962,fp16
rtx4090_torch_compile_benchmark,128,1024,8192,0.038400000333786,55.92405284722223,fp16
rtx4090_torch_compile_benchmark,16384,64,16384,0.6151599884033203,55.85496296204583,fp16
rtx4090_torch_compile_benchmark,128,12288,512,0.0288767993450164,55.77532041403188,fp16
rtx4090_benchmark_fp16,64,12288,8192,0.231270408630371,55.71357773053167,fp16
rtx4090_benchmark_fp16,64,12288,4096,0.1156607985496521,55.70124903844855,fp16
rtx4090_torch_compile_benchmark,64,12288,16384,0.463812780380249,55.56078846053588,fp16
rtx4090_benchmark_fp16,12288,64,4096,0.1159680008888244,55.55369493845299,fp16
rtx4090_torch_compile_benchmark,128,1024,4096,0.019353599846363,55.48021208063665,fp16
rtx4090_torch_compile_benchmark,256,1024,2048,0.0193936005234718,55.36578020674725,fp16
rtx4090_aot_benchmark,64,4096,16384,0.1552127957344055,55.34295385477613,
rtx4090_torch_compile_benchmark,512,16384,128,0.0388096004724502,55.33382518391119,fp16
rtx4090_torch_compile_benchmark,1024,64,16384,0.0388096004724502,55.33382518391119,fp16
rtx4090_torch_compile_benchmark,128,2048,2048,0.0194048002362251,55.33382518391119,fp16
rtx4090_torch_compile_benchmark,4096,16384,64,0.1554432034492492,55.260921039912375,fp16
rtx4090_torch_compile_benchmark,1024,256,4096,0.0388608008623123,55.260921039912375,fp16
rtx4090_benchmark_fp16,16384,64,16384,0.6221824169158936,55.22454096070147,fp16
rtx4090_benchmark_fp16,64,4096,16384,0.1556480050086975,55.18820875037879,fp16
rtx4090_torch_compile_benchmark,512,512,4096,0.0389120012521743,55.18820875037878,fp16
rtx4090_aot_benchmark,64,12288,12288,0.3502975940704346,55.17409528115068,
rtx4090_benchmark_fp16,64,12288,12288,0.3513344049453735,55.01127290680533,fp16
rtx4090_aot_benchmark,12288,64,4096,0.1171700000762939,54.98379226598165,
rtx4090_torch_compile_benchmark,256,256,16384,0.0390592008829116,54.9802248755048,fp16
rtx4090_benchmark_fp16,16384,64,8192,0.3135999917984008,54.782747555185374,fp16
rtx4090_torch_compile_benchmark,1024,256,2048,0.0196032002568244,54.7738027430596,fp16
rtx4090_torch_compile_benchmark,64,12288,12288,0.353276801109314,54.70880842249124,fp16
rtx4090_benchmark_fp16,64,12288,16384,0.4711423873901367,54.69642398076341,fp16
rtx4090_torch_compile_benchmark,256,512,8192,0.0392704010009765,54.6845357638848,fp16
rtx4090_benchmark_fp16,8192,64,8192,0.1576447963714599,54.48917306321646,fp16
rtx4090_torch_compile_benchmark,1024,128,4096,0.0197200000286102,54.449382476784514,fp16
rtx4090_torch_compile_benchmark,512,128,16384,0.0394863992929458,54.38540070640582,fp16
rtx4090_aot_benchmark,8192,64,8192,0.1579519987106323,54.38319655414262,
rtx4090_torch_compile_benchmark,1024,8192,128,0.0395263999700546,54.33036273546145,fp16
rtx4090_torch_compile_benchmark,16384,4096,64,0.1587712049484252,54.10259747534402,fp16
rtx4090_aot_benchmark,64,4096,12288,0.11910400390625,54.090968671977045,
rtx4090_torch_compile_benchmark,64,8192,16384,0.3180032014846802,54.02420196963848,fp16
rtx4090_aot_benchmark,12288,64,16384,0.4770299911499023,54.021349294791136,
rtx4090_aot_benchmark,16384,64,8192,0.3186048030853271,53.92219143475678,
rtx4090_torch_compile_benchmark,16384,16384,64,0.6377471923828125,53.876737958848295,fp16
rtx4090_torch_compile_benchmark,12288,64,16384,0.4783616065979004,53.87097003723691,fp16
rtx4090_torch_compile_benchmark,8192,1024,128,0.0399360001087188,53.77312805874014,fp16
rtx4090_benchmark_fp16,64,4096,12288,0.1199103951454162,53.72720969009559,fp16
rtx4090_torch_compile_benchmark,64,16384,4096,0.1601536035537719,53.63559983285614,fp16
rtx4090_torch_compile_benchmark,64,12288,1024,0.0300543993711471,53.589915942430096,fp16
rtx4090_aot_benchmark,16384,64,4096,0.1606783986091614,53.46041948609654,
rtx4090_torch_compile_benchmark,16384,512,128,0.0402431994676589,53.36264701631891,fp16
rtx4090_benchmark_fp16,12288,64,8192,0.2415087938308715,53.351688290999824,fp16
rtx4090_benchmark_fp16,12288,64,16384,0.483787202835083,53.2668157094362,fp16
rtx4090_benchmark_fp16,8192,64,16384,0.3225552082061768,53.26179440580806,fp16
rtx4090_torch_compile_benchmark,64,8192,12288,0.241919994354248,53.26100441756952,fp16
rtx4090_torch_compile_benchmark,256,1024,4096,0.0403456002473831,53.22720779545941,fp16
rtx4090_aot_benchmark,8192,64,16384,0.3230204105377197,53.18508869269694,
rtx4090_torch_compile_benchmark,16384,12288,64,0.4850255966186523,53.13081197292215,fp16
rtx4090_aot_benchmark,12288,64,8192,0.2429460048675537,53.03607233642072,
rtx4090_torch_compile_benchmark,12288,16384,64,0.4859839916229248,53.02603423199751,fp16
rtx4090_torch_compile_benchmark,12288,64,1024,0.0304639995098114,52.86937900196845,fp16
rtx4090_torch_compile_benchmark,64,12288,8192,0.2437135934829712,52.86903247315295,fp16
rtx4090_torch_compile_benchmark,64,8192,8192,0.1626111984252929,52.8249879170923,fp16
rtx4090_benchmark_fp16,8192,64,12288,0.2446336030960083,52.67020444016117,fp16
rtx4090_aot_benchmark,4096,64,16384,0.1641216039657592,52.33884134956492,
rtx4090_torch_compile_benchmark,12288,12288,64,0.3696127891540527,52.29081189597164,fp16
rtx4090_torch_compile_benchmark,8192,8192,64,0.1645568013191223,52.20042273027464,fp16
rtx4090_torch_compile_benchmark,16384,8192,64,0.3312047958374023,51.87083460118155,fp16
rtx4090_benchmark_fp16,4096,64,16384,0.1658879995346069,51.78153100946884,fp16
rtx4090_aot_benchmark,8192,64,12288,0.2496511936187744,51.61161739797515,
rtx4090_torch_compile_benchmark,8192,16384,64,0.3329535961151123,51.5983890381541,fp16
rtx4090_benchmark_fp16,16384,64,4096,0.1665024042129516,51.59045379917594,fp16
rtx4090_aot_benchmark,4096,64,12288,0.1250175952911377,51.53235373786377,
rtx4090_torch_compile_benchmark,16384,64,8192,0.3345407962799072,51.35358489918151,fp16
rtx4090_benchmark_fp16,4096,64,12288,0.1256960034370422,51.25422263108668,fp16
rtx4090_aot_benchmark,16384,64,12288,0.5040512084960938,51.12536849755358,
rtx4090_benchmark_fp16,128,256,12288,0.0157695993781089,51.06701500089528,fp16
rtx4090_torch_compile_benchmark,8192,64,8192,0.1682432055473327,51.0566507815577,fp16
rtx4090_torch_compile_benchmark,12288,2048,64,0.0631183981895446,51.034651771843976,fp16
rtx4090_torch_compile_benchmark,12288,8192,64,0.2526671886444092,50.99554855986288,fp16
rtx4090_torch_compile_benchmark,1024,12288,64,0.0317952007055282,50.65584428658636,fp16
rtx4090_torch_compile_benchmark,16384,64,12288,0.5087744235992432,50.65074536116743,fp16
rtx4090_aot_benchmark,2048,2048,256,0.042561998963356,50.45542268465557,
rtx4090_benchmark_fp16,12288,64,12288,0.3834863901138305,50.39905803766086,fp16
rtx4090_torch_compile_benchmark,8192,12288,64,0.2561023950576782,50.31152436156687,fp16
rtx4090_torch_compile_benchmark,12288,256,128,0.0160255998373031,50.25124651655594,fp16
rtx4090_torch_compile_benchmark,12288,64,8192,0.256656002998352,50.203002218821005,fp16
rtx4090_benchmark_fp16,16384,64,12288,0.5136879920959473,50.16625689624196,fp16
rtx4090_torch_compile_benchmark,12288,64,4096,0.1286144018173217,50.091209483293895,fp16
rtx4090_aot_benchmark,12288,64,12288,0.3862272024154663,50.04140752160041,
rtx4090_benchmark_fp16,256,128,12288,0.0161216005682945,49.95201094262019,fp16
rtx4090_torch_compile_benchmark,12288,64,12288,0.3870208024978637,49.93879581474611,fp16
rtx4090_torch_compile_benchmark,8192,64,16384,0.3445663928985595,49.85938715461946,fp16
rtx4090_torch_compile_benchmark,64,4096,16384,0.1732095956802368,49.59271776061371,fp16
rtx4090_aot_benchmark,512,12288,128,0.0325248003005981,49.51952728731681,
rtx4090_torch_compile_benchmark,128,16384,256,0.0218112006783485,49.22891865672842,fp16
rtx4090_benchmark_fp16,64,512,12288,0.0163839995861053,49.15200124168399,fp16
rtx4090_torch_compile_benchmark,16384,64,4096,0.1749503970146179,49.09925749572475,fp16
rtx4090_aot_benchmark,256,12288,256,0.0328592002391815,49.01557932866227,
rtx4090_torch_compile_benchmark,256,12288,128,0.0164335995912551,49.00365032798583,fp16
rtx4090_aot_benchmark,64,12288,1024,0.0329472005367279,48.88466120830413,
rtx4090_aot_benchmark,12288,512,128,0.0329472005367279,48.88466120830413,
rtx4090_aot_benchmark,12288,1024,64,0.033049601316452,48.73319712931726,
rtx4090_torch_compile_benchmark,8192,64,1024,0.0221184000372886,48.545185103344494,fp16
rtx4090_benchmark_fp16,512,64,12288,0.0166879996657371,48.25661458115972,fp16
rtx4090_aot_benchmark,12288,256,256,0.0333824008703231,48.24736070531788,
rtx4090_torch_compile_benchmark,8192,64,12288,0.2684416055679321,47.99890039675438,fp16
rtx4090_torch_compile_benchmark,4096,64,12288,0.1345023989677429,47.89840919896949,fp16
rtx4090_aot_benchmark,12288,64,1024,0.033729600906372,47.75072021963145,
rtx4090_aot_benchmark,12288,128,512,0.033934798836708,47.461979773334114,
rtx4090_aot_benchmark,1024,12288,64,0.0340223997831344,47.33977456811882,
rtx4090_torch_compile_benchmark,12288,128,256,0.0170496001839637,47.23315264351134,fp16
rtx4090_torch_compile_benchmark,64,4096,12288,0.1366016030311584,47.16233778406316,fp16
rtx4090_torch_compile_benchmark,8192,4096,64,0.09128959774971,47.04771849006904,fp16
rtx4090_torch_compile_benchmark,128,12288,256,0.0172544002532958,46.67252157003673,fp16
